id,cltv
92942,120247.3667
92943,34448.44948
92944,128989.5946
92945,107574.8358
92946,49364.06733
92947,127032.9854
92948,138258.5971
92949,148359.6066
92950,95985.4586
92951,114198.1557
92952,120235.3154
92953,129917.4788
92954,77665.74927
92955,126693.2702
92956,124388.0171
92957,118657.1705
92958,61324.87569
92959,132464.0306
92960,42054.51391
92961,122663.2642
92962,124129.2987
92963,128921.4115
92964,130745.7505
92965,130704.1637
92966,106616.9984
92967,125561.4411
92968,34724.63648
92969,116366.6065
92970,59193.00132
92971,143403.4429
92972,119496.8479
92973,40632.05836
92974,119323.6677
92975,74464.03541
92976,124982.7938
92977,49340.86683
92978,37819.1449
92979,135894.9784
92980,104793.1731
92981,33684.99895
92982,79473.16784
92983,58979.06319
92984,137091.4205
92985,119497.5174
92986,103173.4158
92987,57592.61542
92988,136057.4979
92989,119159.636
92990,36203.69649
92991,110299.3219
92992,117386.0379
92993,41267.60365
92994,44603.76468
92995,124556.3731
92996,121010.7744
92997,101811.011
92998,32640.39918
92999,114296.0572
93000,40105.33961
93001,32683.01583
93002,121232.4544
93003,37723.48952
93004,136639.8904
93005,33895.03885
93006,53360.9226
93007,131544.851
93008,111260.6052
93009,139594.1503
93010,118452.7741
93011,123940.8567
93012,54470.66068
93013,118444.3672
93014,94611.92981
93015,125695.7964
93016,121560.7855
93017,123593.8689
93018,117697.4852
93019,119081.7454
93020,49815.65147
93021,39554.95253
93022,142108.7906
93023,97323.88208
93024,132434.7115
93025,123840.7503
93026,49747.05684
93027,33852.16964
93028,27874.78542
93029,78795.43389
93030,45740.54986
93031,129567.6381
93032,99495.97172
93033,58142.97344
93034,116498.8009
93035,33606.31599
93036,146378.0055
93037,98506.21845
93038,103268.4716
93039,42672.55252
93040,124861.0103
93041,112867.1927
93042,121631.5468
93043,36003.63074
93044,131091.9627
93045,61138.58651
93046,63237.13438
93047,151722.9652
93048,97919.70389
93049,110635.0455
93050,129716.702
93051,55717.04205
93052,109070.1401
93053,36023.2442
93054,125568.9919
93055,32469.23552
93056,125892.2334
93057,91889.48299
93058,111655.7552
93059,124652.7996
93060,64773.16339
93061,104759.1465
93062,113201.4626
93063,44373.60052
93064,141270.9836
93065,54601.8953
93066,34814.01729
93067,60806.24262
93068,129389.8866
93069,107104.9167
93070,103413.2145
93071,52058.96691
93072,119168.7013
93073,124359.3944
93074,56822.07585
93075,133105.1991
93076,126390.3322
93077,44835.84597
93078,143370.4495
93079,47218.38766
93080,133160.734
93081,129774.6185
93082,86885.19607
93083,50784.30514
93084,119027.2582
93085,117938.8171
93086,127165.1356
93087,52567.65016
93088,121905.8656
93089,56769.3869
93090,100848.3034
93091,48926.85225
93092,40529.0534
93093,41761.34468
93094,136544.2655
93095,50473.02926
93096,125843.1868
93097,112681.0064
93098,58097.2299
93099,63368.07201
93100,119846.2995
93101,116060.898
93102,106037.1143
93103,140065.7912
93104,63570.98979
93105,122001.8768
93106,144714.1013
93107,97365.68043
93108,130806.091
93109,54670.0252
93110,124268.205
93111,110821.0361
93112,125289.5775
93113,101693.8297
93114,136197.9977
93115,40372.41123
93116,53517.77272
93117,141631.2541
93118,128832.3323
93119,158446.3291
93120,127549.2832
93121,132265.9433
93122,52833.81028
93123,58579.97198
93124,124088.8131
93125,64709.39966
93126,132399.9459
93127,134119.2764
93128,112074.8108
93129,48354.95564
93130,118119.6755
93131,118285.6751
93132,151540.7812
93133,123623.898
93134,104347.5257
93135,114812.5687
93136,121227.3723
93137,57923.53277
93138,142192.7887
93139,124480.9981
93140,124856.3657
93141,45667.49926
93142,133783.9698
93143,43121.25434
93144,123561.899
93145,122939.1451
93146,59165.13928
93147,114694.662
93148,119178.6536
93149,136617.4641
93150,33064.35016
93151,112893.3136
93152,136134.0181
93153,114208.9578
93154,98587.37796
93155,112061.7621
93156,120164.1157
93157,63115.44238
93158,103971.5897
93159,126968.8387
93160,57073.73689
93161,28885.2337
93162,119638.2476
93163,117901.566
93164,34725.60884
93165,123571.2269
93166,45641.2902
93167,113723.1087
93168,130174.6461
93169,99385.78353
93170,123046.4476
93171,129741.4297
93172,140599.5962
93173,137828.505
93174,105013.8867
93175,128188.3276
93176,60075.07808
93177,107256.1611
93178,127492.5005
93179,112827.4114
93180,133391.9044
93181,115024.6935
93182,104177.6788
93183,123367.1398
93184,120407.9149
93185,131764.4736
93186,116807.1413
93187,122054.2085
93188,118835.257
93189,106821.2298
93190,119031.9084
93191,100086.8443
93192,125882.2748
93193,129210.9243
93194,128856.0899
93195,135118.1907
93196,124569.406
93197,132958.6306
93198,121572.5452
93199,82744.52678
93200,133673.0155
93201,56599.39781
93202,104925.4166
93203,119257.363
93204,38183.41939
93205,95812.09445
93206,48220.62027
93207,130874.1325
93208,137407.7766
93209,113532.7629
93210,70664.93638
93211,58983.96272
93212,98491.3892
93213,41511.15396
93214,133326.3588
93215,33414.67494
93216,52809.67535
93217,126346.0519
93218,95513.43443
93219,114852.1535
93220,104744.1354
93221,111996.802
93222,160212.7019
93223,120443.2307
93224,92546.43191
93225,109086.8818
93226,57310.29424
93227,61149.33223
93228,103300.2663
93229,116163.5755
93230,115790.4786
93231,38521.09773
93232,123595.1319
93233,125074.7573
93234,129889.7111
93235,120647.2468
93236,109290.8721
93237,132563.8624
93238,114366.7407
93239,126863.0157
93240,139620.7422
93241,43306.2488
93242,35651.57202
93243,132846.2027
93244,114539.5404
93245,51179.11581
93246,129714.029
93247,115387.9295
93248,96480.40497
93249,49060.20148
93250,112033.2666
93251,133814.2211
93252,142828.0791
93253,114302.0853
93254,121099.6117
93255,134730.6154
93256,34308.22068
93257,98448.28764
93258,124521.8999
93259,103417.7851
93260,112348.0596
93261,114717.8396
93262,55928.22125
93263,125921.8973
93264,30829.23426
93265,122841.0931
93266,104565.7964
93267,128839.2688
93268,121836.7648
93269,31701.05455
93270,100265.9662
93271,111894.4164
93272,53327.13621
93273,97695.16827
93274,41777.55837
93275,103846.4177
93276,45273.36854
93277,117994.9626
93278,91619.3884
93279,104712.7456
93280,98937.08649
93281,146165.9089
93282,117806.3596
93283,33541.92885
93284,107848.812
93285,42443.30438
93286,127539.7989
93287,64946.4341
93288,69669.60086
93289,121546.199
93290,105070.7116
93291,127486.3207
93292,119610.1821
93293,192051.2695
93294,103255.5982
93295,123858.0558
93296,100088.7359
93297,124099.292
93298,47033.77983
93299,48251.03034
93300,132611.5486
93301,98278.23833
93302,124909.0298
93303,128124.2975
93304,114372.5325
93305,121781.9071
93306,30095.83228
93307,33849.34097
93308,122183.2123
93309,124459.3056
93310,42974.72999
93311,151147.0051
93312,119600.3041
93313,28829.07095
93314,124139.6892
93315,118675.2573
93316,120269.4514
93317,55865.49606
93318,117998.6491
93319,69830.37784
93320,124473.1625
93321,138176.6629
93322,120294.3489
93323,124008.0264
93324,34657.83525
93325,67652.45023
93326,130171.9753
93327,145807.849
93328,105604.8382
93329,128167.4594
93330,56760.02533
93331,120594.1932
93332,122497.5568
93333,113338.349
93334,54034.23977
93335,120014.6287
93336,129971.9855
93337,123589.6822
93338,49755.73485
93339,48941.57454
93340,59006.91091
93341,128659.9089
93342,57501.03627
93343,104480.5012
93344,115184.1514
93345,128951.2929
93346,95947.73677
93347,133713.4606
93348,130060.9766
93349,123823.1573
93350,119636.6031
93351,126625.2425
93352,119688.7924
93353,27904.0402
93354,139884.968
93355,110030.651
93356,65581.31605
93357,101618.4263
93358,135863.3918
93359,124854.7635
93360,120075.6556
93361,101173.1849
93362,121579.1569
93363,120007.933
93364,122649.4277
93365,147396.9817
93366,172523.0082
93367,115821.2248
93368,113453.0779
93369,108925.6411
93370,126365.39
93371,39508.06312
93372,116473.8693
93373,63589.05024
93374,124171.5906
93375,126272.0972
93376,116999.8468
93377,52060.15181
93378,101531.5658
93379,41535.11171
93380,124246.3095
93381,37858.19414
93382,126482.2556
93383,50293.28444
93384,42423.9442
93385,59931.88536
93386,61360.0501
93387,105482.5023
93388,115759.8783
93389,119108.4171
93390,51107.15974
93391,131161.5115
93392,153169.7326
93393,40566.80836
93394,43718.70412
93395,118208.4169
93396,138029.3639
93397,56926.72938
93398,109140.7074
93399,35649.98594
93400,133299.5263
93401,98269.79127
93402,59675.78649
93403,41029.12078
93404,105482.0275
93405,147542.317
93406,129674.2175
93407,122451.8024
93408,99553.95689
93409,132470.3425
93410,131506.8441
93411,46806.72257
93412,103160.3577
93413,40922.07843
93414,37562.08428
93415,124315.4698
93416,38125.60039
93417,125617.2145
93418,101010.7584
93419,33540.55493
93420,27785.53138
93421,108023.4346
93422,123843.1076
93423,52655.5515
93424,115857.0489
93425,142567.7091
93426,99403.74504
93427,104459.0774
93428,53178.76173
93429,118702.4125
93430,131645.4365
93431,140411.1642
93432,124964.26
93433,124826.9548
93434,106412.2714
93435,36403.40791
93436,132451.3064
93437,57492.9869
93438,129429.6736
93439,130203.4093
93440,58034.13179
93441,114975.5894
93442,44308.17252
93443,54687.00505
93444,47949.90712
93445,101010.7762
93446,46233.42347
93447,133655.2678
93448,112134.7034
93449,99255.014
93450,135274.825
93451,65782.84607
93452,101527.5865
93453,98904.67205
93454,132353.5345
93455,125681.9894
93456,98394.50442
93457,131950.9699
93458,118881.82
93459,53944.78613
93460,114232.0179
93461,139657.5037
93462,53107.18628
93463,107155.9083
93464,117261.9272
93465,138173.9537
93466,140521.3749
93467,136000.6367
93468,45484.66366
93469,49237.0876
93470,120878.9324
93471,124389.1713
93472,130521.9191
93473,36356.44775
93474,51747.02995
93475,47197.66781
93476,124255.5397
93477,53101.61348
93478,131844.1591
93479,125662.5017
93480,144930.0471
93481,119634.803
93482,105529.8068
93483,114237.5587
93484,59933.49254
93485,99908.25343
93486,60079.26278
93487,118966.4955
93488,41991.69419
93489,30028.40411
93490,118347.3742
93491,60799.85482
93492,61272.22644
93493,51062.27785
93494,46916.28193
93495,48627.3337
93496,132682.3652
93497,135578.0478
93498,113108.5648
93499,32804.94269
93500,111959.5413
93501,37811.82221
93502,125065.6016
93503,110146.8419
93504,59893.57544
93505,108970.1426
93506,123133.4536
93507,116001.9125
93508,113865.2881
93509,125012.9282
93510,117739.0915
93511,142575.6914
93512,44304.05321
93513,124497.6892
93514,51425.96817
93515,62748.44166
93516,126893.25
93517,125381.803
93518,107073.7879
93519,113920.8449
93520,114444.3598
93521,128909.2931
93522,118477.4968
93523,41887.4726
93524,133339.5418
93525,41599.67574
93526,60498.03659
93527,57565.22883
93528,56904.15216
93529,119587.755
93530,129320.4001
93531,110136.3899
93532,112925.3076
93533,57459.86089
93534,58639.55416
93535,129676.1524
93536,116757.6952
93537,93479.87675
93538,114863.5817
93539,114961.1347
93540,95372.63502
93541,52884.95472
93542,59150.93133
93543,114231.0822
93544,102055.1871
93545,96201.80835
93546,71417.34654
93547,100083.2478
93548,54150.47203
93549,50995.94968
93550,38621.52902
93551,52017.41401
93552,121624.6283
93553,129610.8638
93554,36411.23353
93555,124349.7847
93556,56022.95462
93557,121109.6321
93558,58947.01643
93559,137668.8968
93560,132945.2358
93561,65880.88228
93562,50678.98295
93563,113187.9805
93564,57133.29633
93565,119773.7198
93566,132975.9147
93567,132131.4103
93568,107636.7239
93569,128826.5726
93570,119687.828
93571,41438.73211
93572,107480.861
93573,122799.6648
93574,34655.30966
93575,34740.59347
93576,126680.4855
93577,135437.6584
93578,97796.51766
93579,121318.943
93580,130833.2731
93581,131270.1726
93582,36316.62895
93583,58534.26778
93584,111814.2379
93585,101128.275
93586,119238.7713
93587,91670.89394
93588,116509.0504
93589,40855.09925
93590,120394.9318
93591,27115.05894
93592,57910.07223
93593,38503.26266
93594,131566.2336
93595,134505.8836
93596,54278.11321
93597,108166.3465
93598,126607.1964
93599,31027.10452
93600,56478.20342
93601,128348.2943
93602,161041.5221
93603,58903.96181
93604,66069.82463
93605,136078.531
93606,125121.5816
93607,121321.1188
93608,64788.18279
93609,121567.9147
93610,44897.42545
93611,130041.0439
93612,122933.0582
93613,37399.59499
93614,110097.3587
93615,104731.6462
93616,129807.1238
93617,49473.50122
93618,48442.84939
93619,131094.7965
93620,158302.6863
93621,131625.8355
93622,53552.08285
93623,64923.62424
93624,111910.5888
93625,124609.3547
93626,113586.3672
93627,34920.46175
93628,36355.85877
93629,147092.0248
93630,110745.7661
93631,43154.15326
93632,123850.5354
93633,100743.7672
93634,108711.2471
93635,50132.81819
93636,135409.0855
93637,127610.1392
93638,117488.1891
93639,59105.90242
93640,69053.93466
93641,58627.07463
93642,120752.1721
93643,112392.6875
93644,125144.5077
93645,42672.57812
93646,127070.6508
93647,120680.7962
93648,121566.3962
93649,116317.9644
93650,55834.82214
93651,91637.70934
93652,54380.1156
93653,110941.1302
93654,54108.94971
93655,28880.24312
93656,126563.6111
93657,31379.87467
93658,54757.58343
93659,60587.75148
93660,98231.96462
93661,91850.8431
93662,109012.8472
93663,124735.7622
93664,130773.3676
93665,116522.4026
93666,56405.39214
93667,144871.9776
93668,128174.5194
93669,127309.9984
93670,128331.1335
93671,124467.8574
93672,72879.52683
93673,50724.84539
93674,114505.3786
93675,117045.752
93676,91159.85751
93677,115617.6319
93678,129110.0056
93679,139113.635
93680,131752.097
93681,106075.9503
93682,115073.4772
93683,108360.328
93684,110931.6961
93685,28028.62707
93686,49536.74652
93687,47124.51553
93688,115492.4583
93689,55141.34091
93690,114243.3843
93691,69755.61651
93692,29836.05102
93693,98188.98428
93694,65033.36053
93695,63661.79516
93696,115696.2845
93697,122662.341
93698,35568.57471
93699,112500.043
93700,62520.08174
93701,99325.78188
93702,122749.3618
93703,42132.30176
93704,105135.4903
93705,58722.83114
93706,39741.66167
93707,122286.7937
93708,127528.2788
93709,34206.37016
93710,47095.01663
93711,35807.31292
93712,124966.5905
93713,127228.6515
93714,40288.8527
93715,130327.3565
93716,113324.7787
93717,120191.3094
93718,132300.764
93719,32930.66104
93720,66276.96458
93721,34653.8246
93722,113099.7998
93723,63626.07137
93724,130201.3224
93725,61520.21993
93726,104147.7177
93727,112093.1784
93728,120896.7198
93729,33058.50088
93730,50843.65683
93731,137766.0999
93732,30812.52612
93733,126096.5611
93734,113207.9183
93735,123722.6329
93736,110748.1103
93737,131346.3683
93738,35674.27477
93739,127204.8113
93740,38440.77061
93741,100294.5227
93742,60668.02145
93743,104283.2953
93744,65444.81771
93745,129298.973
93746,120713.9024
93747,105357.5248
93748,101287.1072
93749,117562.6397
93750,117175.3559
93751,55513.28588
93752,115638.5608
93753,118089.1475
93754,144282.2001
93755,116084.7139
93756,62963.64516
93757,63324.6911
93758,128433.2458
93759,55982.89849
93760,126353.0792
93761,36315.37331
93762,123541.3133
93763,49260.12896
93764,143593.2848
93765,106995.2328
93766,168732.3322
93767,105537.0365
93768,125048.4052
93769,116044.4189
93770,127605.8077
93771,34728.50449
93772,60915.49307
93773,117793.3938
93774,117279.5913
93775,39917.79656
93776,52393.00008
93777,41554.48298
93778,117037.4668
93779,53888.79565
93780,130649.4801
93781,116176.5122
93782,54659.14179
93783,60468.33959
93784,39409.47104
93785,111998.6054
93786,102092.4369
93787,139559.0282
93788,118133.1342
93789,113657.8716
93790,108236.5692
93791,59841.04837
93792,111431.3656
93793,113521.8011
93794,129061.8436
93795,120549.5683
93796,115130.3458
93797,116735.62
93798,59374.957
93799,98394.24491
93800,108791.053
93801,52028.25309
93802,117524.822
93803,43247.58867
93804,127280.2383
93805,117664.9365
93806,97826.75237
93807,59217.64312
93808,116768.3386
93809,124598.3057
93810,67795.96274
93811,125572.993
93812,133710.3167
93813,65661.05169
93814,113550.9006
93815,64940.66705
93816,114426.6799
93817,117562.8469
93818,123626.3971
93819,41168.72517
93820,29920.05183
93821,120553.8966
93822,104752.4647
93823,117126.5719
93824,63815.16492
93825,116622.8114
93826,116169.3723
93827,104646.1995
93828,54938.61311
93829,129228.7705
93830,124714.2951
93831,38642.97717
93832,125726.6207
93833,113427.827
93834,109801.8421
93835,128938.5012
93836,130994.2137
93837,117921.7689
93838,47275.45439
93839,128833.2767
93840,104780.3889
93841,53130.83442
93842,121941.5107
93843,102255.5456
93844,113108.8548
93845,126595.1924
93846,117088.3528
93847,128092.5774
93848,97187.60674
93849,121406.3803
93850,127864.3885
93851,132544.9511
93852,105580.7091
93853,45518.263
93854,117494.8509
93855,54846.76693
93856,100064.097
93857,126462.0234
93858,109886.8936
93859,37334.74837
93860,119546.8007
93861,113786.6958
93862,47594.03105
93863,116274.7461
93864,62030.6175
93865,124345.378
93866,119163.6822
93867,115550.9535
93868,122114.7216
93869,112327.3775
93870,115711.286
93871,60657.72386
93872,124630.8606
93873,119458.035
93874,115135.4873
93875,44245.91974
93876,52612.40683
93877,138732.0257
93878,143058.8613
93879,128071.7924
93880,71625.78949
93881,134774.3522
93882,128951.2098
93883,52639.28298
93884,126713.9672
93885,42929.02023
93886,43415.67788
93887,176640.2192
93888,48579.19581
93889,129518.8599
93890,30993.49799
93891,53120.4952
93892,49414.40347
93893,105868.385
93894,93390.97628
93895,132608.131
93896,135496.7569
93897,105507.7054
93898,46631.66302
93899,29004.73599
93900,46687.17378
93901,170254.0807
93902,132262.3456
93903,57985.65009
93904,125326.8588
93905,125856.8384
93906,129693.8993
93907,125851.351
93908,133482.5794
93909,41452.73043
93910,126025.8604
93911,103397.0203
93912,118262.1984
93913,101290.2843
93914,122083.2783
93915,130764.9766
93916,41179.23037
93917,29791.13103
93918,123660.5482
93919,97973.46636
93920,103017.6879
93921,97868.23755
93922,115492.2297
93923,58718.25394
93924,119842.2714
93925,123376.8767
93926,114044.3874
93927,112916.1022
93928,114551.2574
93929,102496.4987
93930,48252.86471
93931,48997.98196
93932,121621.7274
93933,107953.4464
93934,100020.662
93935,50502.20949
93936,102185.6553
93937,62548.60958
93938,115890.0214
93939,124788.7029
93940,43393.85203
93941,125351.725
93942,54650.79502
93943,115633.6974
93944,95761.98184
93945,56569.18119
93946,123745.7628
93947,97432.37944
93948,125832.2136
93949,125540.432
93950,59696.70105
93951,130488.768
93952,60765.50656
93953,132801.6456
93954,120644.7999
93955,134494.7618
93956,31618.9292
93957,126706.7313
93958,123849.1962
93959,124947.8422
93960,109504.2718
93961,49335.95193
93962,32810.3742
93963,111626.9964
93964,107504.9278
93965,128628.5574
93966,56701.83656
93967,94006.02766
93968,112415.8057
93969,135534.7841
93970,32970.77229
93971,40632.08509
93972,96860.90875
93973,127296.8094
93974,31907.16715
93975,127633.4232
93976,102489.3899
93977,119177.318
93978,61374.9612
93979,55596.82102
93980,126058.8472
93981,51585.4774
93982,111819.1394
93983,108661.7809
93984,142697.2422
93985,136941.7943
93986,50384.75998
93987,35761.87771
93988,132903.5757
93989,109753.4594
93990,141666.7148
93991,103801.2693
93992,41342.80528
93993,99383.44281
93994,123547.9227
93995,57731.27509
93996,120213.1507
93997,40193.89612
93998,31300.06152
93999,122363.9756
94000,100592.4043
94001,97431.83391
94002,127415.4826
94003,138670.1554
94004,34512.91586
94005,51054.04795
94006,52130.59835
94007,128837.2074
94008,157408.7682
94009,99462.59144
94010,124815.6488
94011,51698.12684
94012,114813.0579
94013,119037.026
94014,62530.08126
94015,111490.7859
94016,116670.5009
94017,64352.16232
94018,128857.5843
94019,123845.9296
94020,121392.5096
94021,127917.4752
94022,100838.0596
94023,124809.9833
94024,48475.07725
94025,43588.21389
94026,106754.098
94027,116848.1449
94028,140557.621
94029,48836.45293
94030,43767.71062
94031,111173.6751
94032,97484.2766
94033,142873.7153
94034,137939.3184
94035,36969.13393
94036,40425.09695
94037,127421.982
94038,103120.5477
94039,130969.1635
94040,120801.719
94041,126092.0768
94042,36384.21443
94043,34499.32687
94044,119078.9499
94045,136257.088
94046,44601.52188
94047,123592.5623
94048,111736.336
94049,49429.03888
94050,52376.49707
94051,53875.58697
94052,107068.3932
94053,119244.9293
94054,105080.1816
94055,124953.9297
94056,117111.3153
94057,53634.81662
94058,144423.9312
94059,125254.5661
94060,72163.94663
94061,123286.3616
94062,121063.7052
94063,122182.4524
94064,110335.5771
94065,43928.06751
94066,145511.852
94067,37073.81905
94068,139075.1087
94069,140044.13
94070,116320.6112
94071,58540.86672
94072,56949.88066
94073,125281.9193
94074,40362.35162
94075,114085.7258
94076,120039.1178
94077,98089.2286
94078,55338
94079,34713.41273
94080,113924.1728
94081,108075.9753
94082,124641.8292
94083,119852.7587
94084,44175.79997
94085,119973.523
94086,117922.1238
94087,60802.47875
94088,132308.4068
94089,124536.4674
94090,104558.2487
94091,143169.9769
94092,122904.2402
94093,98567.78291
94094,118503.7774
94095,128952.8039
94096,119335.5055
94097,130969.9753
94098,48833.56878
94099,125886.3467
94100,146263.3355
94101,133927.0945
94102,145876.7842
94103,131714.5362
94104,119591.471
94105,117728.5798
94106,128744.1301
94107,30991.30578
94108,133394.2593
94109,120447.1561
94110,131849.0973
94111,125048.8139
94112,130099.386
94113,113343.2498
94114,107453.9174
94115,102726.7172
94116,56878.19342
94117,123998.7813
94118,68041.89018
94119,105259.2387
94120,38502.51114
94121,123439.9672
94122,112716.9018
94123,118891.0545
94124,108030.9168
94125,124765.498
94126,36926.9221
94127,36169.6474
94128,106067.8138
94129,30971.36904
94130,140763.2179
94131,125232.8685
94132,121569.6755
94133,31298.6977
94134,122757.3753
94135,52681.53255
94136,133750.1712
94137,39683.59062
94138,67528.26117
94139,106430.639
94140,61742.65551
94141,117701.0147
94142,47581.90665
94143,98832.49177
94144,102878.3496
94145,140760.6954
94146,47549.7298
94147,116385.0353
94148,52847.3014
94149,117528.0133
94150,30388.53684
94151,66584.74267
94152,56693.1403
94153,114673.8946
94154,134912.6978
94155,124330.2017
94156,44184.19436
94157,50138.92043
94158,127596.1122
94159,39542.7494
94160,121567.0174
94161,104207.2299
94162,108957.3245
94163,148173.4247
94164,111665.0567
94165,108977.3959
94166,120134.9112
94167,122165.3964
94168,51548.15535
94169,47892.46756
94170,112587.3634
94171,114030.1913
94172,121409.4692
94173,118712.0766
94174,110145.3388
94175,123633.3091
94176,114649.2283
94177,110912.6124
94178,131151.7429
94179,108696.5087
94180,57631.99647
94181,114033.4917
94182,143404.8759
94183,72546.32491
94184,110758.6567
94185,42618.45459
94186,119940.4205
94187,116515.2565
94188,122465.4146
94189,130543.917
94190,119584.5986
94191,108147.0626
94192,114454.2786
94193,114994.1074
94194,104217.0054
94195,117057.8426
94196,66271.60349
94197,41909.30192
94198,128924.8419
94199,124090.8362
94200,39574.87326
94201,147027.7951
94202,56021.07534
94203,125632.1353
94204,116226.532
94205,34158.71242
94206,112122.9969
94207,123487.9393
94208,39788.02722
94209,44587.26085
94210,94078.75779
94211,141518.0416
94212,114855.2456
94213,53245.82816
94214,37712.60997
94215,114658.6648
94216,47497.83653
94217,35566.284
94218,48362.59283
94219,99351.80321
94220,121799.0725
94221,110032.3801
94222,97822.54978
94223,65032.14207
94224,107775.5114
94225,98507.77326
94226,61100.41823
94227,126774.3838
94228,160489.8828
94229,56545.82475
94230,40983.83921
94231,131374.6176
94232,50808.58219
94233,118620.4651
94234,116515.1484
94235,109504.2312
94236,99375.75381
94237,135143.8387
94238,112796.0429
94239,115261.4257
94240,35916.35319
94241,113311.9442
94242,50734.77371
94243,122341.4907
94244,62658.98502
94245,96984.06578
94246,116499.0701
94247,119825.6597
94248,115143.1137
94249,146965.4001
94250,105471.15
94251,95972.3154
94252,109869.6301
94253,112353.6269
94254,55984.58538
94255,104504.2855
94256,118953.6753
94257,97482.00356
94258,65448.44731
94259,115680.8309
94260,124074.444
94261,37712.13516
94262,130854.3075
94263,31648.36582
94264,58458.84989
94265,121999.0026
94266,119122.4859
94267,99502.63199
94268,101204.2691
94269,54705.35036
94270,117937.0981
94271,113441.178
94272,127522.3079
94273,62813.9281
94274,38553.2079
94275,117886.5184
94276,121808.348
94277,133809.4636
94278,135320.903
94279,129374.5924
94280,54098.68501
94281,126681.2641
94282,133310.9659
94283,132230.5262
94284,103812.5591
94285,113420.0864
94286,107140.8921
94287,44998.92063
94288,41847.86473
94289,43839.10737
94290,119844.4733
94291,127634.6941
94292,105010.8434
94293,58131.9096
94294,39995.2941
94295,138882.8376
94296,53788.80103
94297,107494.1935
94298,118505.4108
94299,54786.46383
94300,97736.46788
94301,54711.18413
94302,31126.40257
94303,118862.518
94304,118209.8771
94305,44541.93171
94306,158002.7494
94307,131258.5958
94308,94173.37078
94309,117164.6155
94310,108072.2875
94311,71234.06065
94312,59935.86523
94313,126963.7526
94314,60322.62344
94315,112137.0481
94316,129699.7789
94317,54559.54968
94318,106996.6805
94319,125670.3909
94320,114042.0168
94321,117478.4107
94322,113946.6485
94323,50812.94133
94324,47617.78304
94325,118188.193
94326,121588.4464
94327,72172.5943
94328,58696.85214
94329,131503.3216
94330,60841.95935
94331,127978.1984
94332,122267.4888
94333,121015.4241
94334,35692.05987
94335,126133.6048
94336,55274.54533
94337,127965.0612
94338,157387.1376
94339,61045.60712
94340,120425.4994
94341,60169.79379
94342,53573.32433
94343,107621.2117
94344,54453.0551
94345,127090.6507
94346,116040.7282
94347,122667.0564
94348,116256.5674
94349,125169.7551
94350,121598.4478
94351,30860.89993
94352,35479.62627
94353,110197.2868
94354,66451.48172
94355,112267.0451
94356,59216.19512
94357,122243.2076
94358,101463.766
94359,53808.27064
94360,129548.6006
94361,124643.3486
94362,129350.7115
94363,119832.8807
94364,127920.59
94365,126011.792
94366,110417.6039
94367,63220.09374
94368,122767.6801
94369,52775.49308
94370,116130.02
94371,28924.78266
94372,131260.2045
94373,32976.80994
94374,100330.7749
94375,108595.8611
94376,150048.586
94377,95629.66664
94378,122471.9681
94379,38198.61985
94380,58275.82238
94381,119771.7443
94382,130351.5088
94383,37890.71851
94384,38878.11126
94385,133314.1692
94386,105009.8938
94387,54661.12914
94388,36360.16118
94389,40359.54079
94390,120290.4963
94391,138002.6178
94392,116272.9441
94393,105076.9454
94394,100240.6307
94395,158778.5434
94396,126781.2292
94397,116039.4458
94398,102245.9879
94399,55905.52037
94400,26936.29829
94401,119963.9036
94402,102714.081
94403,161356.4507
94404,42534.67735
94405,126575.8143
94406,40836.7367
94407,134420.2868
94408,109519.7579
94409,123559.9696
94410,124898.278
94411,106189.1666
94412,123649.5022
94413,134275.3922
94414,104483.8335
94415,121232.1169
94416,31689.46712
94417,58842.21
94418,26212.74434
94419,119886.7223
94420,123729.8393
94421,96107.46454
94422,115688.4388
94423,53308.07891
94424,42050.15189
94425,129438.3381
94426,130817.1586
94427,136584.1397
94428,33634.89033
94429,142170.795
94430,131305.7189
94431,111361.5628
94432,115992.4219
94433,138246.0511
94434,56532.68564
94435,59958.83053
94436,116100.1988
94437,47487.696
94438,118211.84
94439,120696.5842
94440,126190.5996
94441,104549.512
94442,94076.41403
94443,119437.2087
94444,123188.17
94445,60160.74368
94446,147133.6349
94447,114707.4084
94448,117629.9349
94449,131434.4147
94450,99524.2935
94451,55078.93081
94452,132330.8064
94453,114287.9427
94454,27499.28908
94455,115739.5169
94456,42313.64253
94457,130434.6326
94458,119478.9258
94459,113229.3069
94460,54315.65066
94461,135763.3467
94462,52727.71819
94463,129667.8284
94464,105972.5905
94465,48655.89857
94466,116759.2264
94467,121759.8867
94468,62684.40123
94469,106147.1583
94470,133682.845
94471,47688.61034
94472,52859.28093
94473,65084.22227
94474,124615.3153
94475,112874.3182
94476,148118.0051
94477,49360.37146
94478,54261.81783
94479,53609.16414
94480,43594.72823
94481,64641.26743
94482,102330.4332
94483,91819.5394
94484,112832.2958
94485,27106.02741
94486,89813.35865
94487,42483.91718
94488,134245.6151
94489,113545.6425
94490,133542.4747
94491,124015.981
94492,54976.42111
94493,30401.10091
94494,61983.262
94495,100502.1097
94496,120044.0716
94497,39614.5198
94498,121489.9341
94499,132784.6855
94500,119559.0907
94501,122831.2429
94502,69245.45106
94503,130420.0448
94504,56825.26746
94505,129566.1316
94506,113089.7421
94507,133638.5718
94508,107102.7044
